Id,Firstname,Surname,Borncountry,Borncountry code,Born city,Gender,Year,Category,Motivation,Organization name,Organization city,Organization country,latitude,longitude
540,Anjezë Gonxhe,Bojaxhiu,Ottoman Empire (now North Macedonia),MK,Uskup (now Skopje),female,1979,Peace,"""for her work for bringing help to suffering humanity""",,,,,
555,Nelson,Mandela,South Africa,ZA,Qunu,male,1993,Peace,"""for their work for the peaceful termination of the apartheid regime and for laying the foundations for a new democratic South Africa""",,,,,
557,Yasser,Arafat,Egypt,EG,Cairo,male,1994,Peace,"""for their efforts to create peace in the Middle East""",,,,,
558,Shimon,Peres,Poland (now Belarus),BY,Vishneva,male,1994,Peace,"""for their efforts to create peace in the Middle East""",,,,,
582,Gerhart,Hauptmann,Prussia (now Poland),PL,Bad Salzbrunn,male,1912,Literature,"""primarily in recognition of his fruitful varied and outstanding production in the realm of dramatic art""",,,,,
629,Boris,Pasternak,Russia,RU,Moscow,male,1958,Literature,"""for his important achievement both in contemporary lyrical poetry and in the field of the great Russian epic tradition""",,,,,
730,Alan,MacDiarmid,New Zealand,NZ,Masterton,male,2000,Chemistry,"""for the discovery and development of conductive polymers""",University of Pennsylvania,Philadelphia PA,USA,45.68753334,-112.4943339
749,Kofi,Annan,Gold Coast (now Ghana),GH,Kumasi,male,2001,Peace,"""for their work for a better organized and more peaceful world""",,,,,
750,Sydney,Brenner,South Africa,ZA,Germiston,male,2002,Medicine,"""for their discoveries concerning genetic regulation of organ development and programmed cell death'""",The Molecular Sciences Institute,Berkeley CA,USA,45.68753334,-112.4943339
768,Anthony J.,Leggett,United Kingdom,GB,London,male,2003,Physics,"""for pioneering contributions to the theory of superconductors and superfluids""",University of Illinois,Urbana IL,USA,45.68753334,-112.4943339
793,Theodor W.,Hänsch,Germany,DE,Heidelberg,male,2005,Physics,"""for their contributions to the development of laser-based precision spectroscopy including the optical frequency comb technique""",Max-Planck-Institut für Quantenoptik,Garching,Germany,51.10627344,10.38171087
806,Roger D.,Kornberg,USA,US,St. Louis MO,male,2006,Chemistry,"""for his studies of the molecular basis of eukaryotic transcription""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
825,Luc,Montagnier,France,FR,Chabris,male,2008,Medicine,"""for their discovery of human immunodeficiency virus""",World Foundation for AIDS Research and Prevention,Paris,France,42.18202918,-2.754422149
835,Elizabeth H.,Blackburn,Australia,AU,Hobart Tasmania,female,2009,Medicine,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",University of California,San Francisco CA,USA,45.68753334,-112.4943339
837,Jack W.,Szostak,United Kingdom,GB,London,male,2009,Medicine,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",Harvard Medical School,Boston MA,USA,45.68753334,-112.4943339
851,Richard F.,Heck,USA,US,Springfield MA,male,2010,Chemistry,"""for palladium-catalyzed cross couplings in organic synthesis""",University of Delaware,,USA,45.68753334,-112.4943339
886,Thomas C.,Südhof,Germany,DE,Göttingen,male,2013,Medicine,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells""",Stanford University,Stanford CA,USA,45.68753334,-112.4943339
990,Andrea,Ghez,USA,US,New York NY,female,2020,Physics,"""for the discovery of a supermassive compact object at the centre of our galaxy""",University of California,Los Angeles CA,USA,45.68753334,-112.4943339
418,Godfrey N.,Hounsfield,United Kingdom,GB,Newark,male,1979,Medicine,"""for the development of computer assisted tomography""",Central Research Laboratories EMI,London,United Kingdom,,
448,Richard J.,Roberts,United Kingdom,GB,Derby,male,1993,Medicine,"""for their discoveries of split genes""",New England Biolabs,Beverly MA,USA,45.68753334,-112.4943339
460,Ferid,Murad,USA,US,Whiting IN,male,1998,Medicine,"""for their discoveries concerning nitric oxide as a signalling molecule in the cardiovascular system""",University of Texas Medical School at Houston,Houston TX,USA,45.68753334,-112.4943339
498,Sir Norman,Angell,United Kingdom,GB,Holbeach,male,1933,Peace,"""for having exposed by his pen the illusion of war and presented a convincing plea for international cooperation and peace""",,,,,
518,Philip,Noel-Baker,United Kingdom,GB,London,male,1959,Peace,"""for his longstanding contribution to the cause of disarmament and peace""",,,,,
602,Thomas,Mann,Germany,DE,Lübeck,male,1929,Literature,"""principally for his great novel <I>Buddenbrooks</I> which has won steadily increased recognition as one of the classic works of contemporary literature""",,,,,
667,Octavio,Paz,Mexico,MX,Mexico City,male,1990,Literature,"""for impassioned writing with wide horizons characterized by sensuous intelligence and humanistic integrity""",,,,,
670,Toni,Morrison,USA,US,Lorain OH,female,1993,Literature,"""who in novels characterized by visionary force and poetic import gives life to an essential aspect of American reality""",,,,,
709,Robert W.,Fogel,USA,US,New York NY,male,1993,Economics,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
773,Shirin,Ebadi,Iran,IR,Hamadan,female,2003,Peace,"""for her efforts for democracy and human rights. She has focused especially on the struggle for the rights of women and children""",,,,,
795,Robert H.,Grubbs,USA,US,Possum Trot KY,male,2005,Chemistry,"""for the development of the metathesis method in organic synthesis""",California Institute of Technology (Caltech),Pasadena CA,USA,45.68753334,-112.4943339
798,Mohamed,ElBaradei,Egypt,EG,Cairo,male,2005,Peace,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way""",,,,,
800,Thomas C.,Schelling,USA,US,Oakland CA,male,2005,Economics,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis""",University of Maryland Department of Economics and School of Public Policy,College Park MD,USA,45.68753334,-112.4943339
809,Muhammad,Yunus,British India (now Bangladesh),BD,Chittagong,male,2006,Peace,"""for their efforts to create economic and social development from below""",,,,,
824,Françoise,Barré-Sinoussi,France,FR,Paris,female,2008,Medicine,"""for their discovery of human immunodeficiency virus""",Regulation of Retroviral Infections Unit Virology Department Institut Pasteur,Paris,France,42.18202918,-2.754422149
833,Martti,Ahtisaari,Finland,FI,Viipuri (now Vyborg),male,2008,Peace,"""for his important efforts on several continents and over more than three decades to resolve international conflicts""",,,,,
849,Andre,Geim,Russia,RU,Sochi,male,2010,Physics,"""for groundbreaking experiments regarding the two-dimensional material graphene""",University of Manchester,Manchester,United Kingdom,,
867,Dan,Shechtman,British Mandate of Palestine (now Israel),IL,Tel Aviv,male,2011,Chemistry,"""for the discovery of quasicrystals""",Technion - Israel Institute of Technology,Haifa,Israel,31.44486066,34.99642345
895,Lars Peter,Hansen,USA,US,Urbana IL,male,2013,Economics,"""for their empirical analysis of asset prices""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
227,John C.,Kendrew,United Kingdom,GB,Oxford,male,1962,Chemistry,"""for their studies of the structures of globular proteins""",MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,,
278,Kary B.,Mullis,USA,US,Lenoir NC,male,1993,Chemistry,"""for his invention of the polymerase chain reaction (PCR) method""",,,,,
284,Robert F.,Curl Jr.,USA,US,Alice TX,male,1996,Chemistry,"""for their discovery of fullerenes""",Rice University,Houston TX,USA,45.68753334,-112.4943339
318,Charles,Nicolle,France,FR,Rouen,male,1928,Medicine,"""for his work on typhus""",Institut Pasteur,Tunis,Tunisia,34.11949458,9.554885106
336,Edward A.,Doisy,USA,US,Hume IL,male,1943,Medicine,"""for his discovery of the chemical nature of vitamin K""",Saint Louis University,St. Louis MO,USA,45.68753334,-112.4943339
338,Herbert S.,Gasser,USA,US,Platteville WI,male,1944,Medicine,"""for their discoveries relating to the highly differentiated functions of single nerve fibres""",Rockefeller Institute for Medical Research,New York NY,USA,45.68753334,-112.4943339
162,Svante,Arrhenius,Sweden,SE,Vik,male,1903,Chemistry,"""in recognition of the extraordinary services he has rendered to the advancement of chemistry by his electrolytic theory of dissociation""",Stockholm University,Stockholm,Sweden,62.7773784,16.75428435
175,Theodore W.,Richards,USA,US,Germantown PA,male,1914,Chemistry,"""in recognition of his accurate determinations of the atomic weight of a large number of chemical elements""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
188,Hans,Fischer,Germany,DE,Hoechst,male,1930,Chemistry,"""for his researches into the constitution of haemin and chlorophyll and especially for his synthesis of haemin""",Technische Hochschule (Institute of Technology),Munich,Germany,51.10627344,10.38171087
189,Carl,Bosch,Germany,DE,Cologne,male,1931,Chemistry,"""in recognition of their contributions to the invention and development of chemical high pressure methods""",University of Heidelberg,Heidelberg,Germany,51.10627344,10.38171087
192,Harold C.,Urey,USA,US,Walkerton IN,male,1934,Chemistry,"""for his discovery of heavy hydrogen""",Columbia University,New York NY,USA,45.68753334,-112.4943339
231,Robert B.,Woodward,USA,US,Boston MA,male,1965,Chemistry,"""for his outstanding achievements in the art of organic synthesis""",Harvard University,Cambridge MA,USA,45.68753334,-112.4943339
235,George,Porter,United Kingdom,GB,Stainforth,male,1967,Chemistry,"""for their studies of extremely fast chemical reactions effected by disturbing the equilibrium by means of very short pulses of energy""",Royal Institution of Great Britain,London,United Kingdom,,
354,Hans,Krebs,Germany,DE,Hildesheim,male,1953,Medicine,"""for his discovery of the citric acid cycle""",Sheffield University,Sheffield,United Kingdom,,
358,Frederick C.,Robbins,USA,US,Auburn AL,male,1954,Medicine,"""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue""",Western Reserve University,Cleveland OH,USA,45.68753334,-112.4943339
374,Maurice,Wilkins,New Zealand,NZ,Pongaroa,male,1962,Medicine,"""for their discoveries concerning the molecular structure of nucleic acids and its significance for information transfer in living material""",London University,London,United Kingdom,,
376,Alan,Hodgkin,United Kingdom,GB,Banbury,male,1963,Medicine,"""for their discoveries concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane""",University of Cambridge,Cambridge,United Kingdom,,
399,Rodney R.,Porter,United Kingdom,GB,Newton-le-Willows,male,1972,Medicine,"""for their discoveries concerning the chemical structure of antibodies""",University of Oxford,Oxford,United Kingdom,,
414,Werner,Arber,Switzerland,CH,Gränichen,male,1978,Medicine,"""for the discovery of restriction enzymes and their application to problems of molecular genetics""",Biozentrum der Universität,Basel,Switzerland,46.79908592,8.215912662
520,Dag,Hammarskjöld,Sweden,SE,Jönköping,male,1961,Peace,"""for developing the UN into an effective and constructive international organization capable of giving life to the principles and aims expressed in the UN Charter""",,,,,
536,Mairead,Corrigan,Northern Ireland,GB,Belfast,female,1976,Peace,"""for the courageous efforts in founding a movement to put an end to the violent conflict in Northern Ireland""",,,,,
568,Doctors Without Borders,,,,,org,1999,Peace,"""in recognition of the organisation's pioneering humanitarian work on several continents""",,,,,
592,Jacinto,Benavente,Spain,ES,Madrid,male,1922,Literature,"""for the happy manner in which he has continued the illustrious traditions of the Spanish drama""",,,,,
624,Winston,Churchill,United Kingdom,GB,Woodstock,male,1953,Literature,"""for his mastery of historical and biographical description as well as for brilliant oratory in defending exalted human values""",,,,,
637,Jean-Paul,Sartre,France,FR,Paris,male,1964,Literature,"""for his work which rich in ideas and filled with the spirit of freedom and the quest for truth has exerted a far-reaching influence on our age""",,,,,
